,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,sum,norm
BWS-0.02-0.009292929292929294.csv,-99.27616175293502,-114.88482540949929,-123.31790471629127,-236.49726520393818,-276.93906783544037,-298.83618630934694,-94.42105656924043,-107.12573464699274,-106.31245573945458,-85.04272632963121,-101.51173723200999,-91.40006651600295,-63.45467114285823,-64.67741968254131,-64.29268618252317,-58.456458424974905,-53.25535638415358,-58.775040288081954,-30.948184324636607,-29.839235126725953,-31.605309069825893,-2190.8695488871044,-20.123065216010218
BWS-0.02-0.0035353535353535356.csv,-98.61720789536915,-113.69530578542903,-122.12017106558201,-235.58436339069374,-277.1141016804902,-298.4546886280785,-94.48478289685939,-106.2490648212878,-105.05383397423432,-85.06147501665434,-102.06898788843687,-91.8109605539533,-63.53434984591272,-64.20977781164525,-63.7442650957281,-58.51726112069463,-52.51762738555509,-58.58727147956661,-30.858272864986823,-29.513549057504346,-31.092967111177213,-2182.8902853698387,-12.143801698744483
BWS-0.02-0.00040404040404040404.csv,-97.33500202889503,-110.2128746258848,-120.05820043212594,-233.34413680758732,-278.7600747688595,-299.41620976675165,-94.45378348397696,-104.03529561799743,-102.42930069137891,-85.05906461007977,-102.08337269734307,-91.82573112425395,-63.57918685851469,-63.97181714600126,-63.69505797263634,-58.560005356538596,-52.17268784821162,-58.756147609299155,-30.85868649894441,-29.350633087372856,-30.78921591396549,-2170.7464849466187,-1.2755244824802503e-06
BWS-0.02-0.006666666666666666.csv,-99.03833809377939,-114.48230196885991,-122.90984209923354,-236.15695904491204,-276.9486265351545,-298.5785860787165,-94.46616945048277,-106.92505372468169,-105.9735517136134,-85.03010667862749,-101.80628286681907,-91.63501441063293,-63.48426413108291,-64.44466747440201,-64.05716625229572,-58.45474146604312,-52.95723432271626,-58.679311663850065,-30.888504694724954,-29.729174781527895,-31.410106783694665,-2188.0560042358507,-17.30952056475644
BWS-0.02-0.00898989898989899.csv,-99.23593194808963,-114.85685651025139,-123.32253866546286,-236.44157518047052,-276.8632233997851,-298.73683041426546,-94.48443790986417,-107.30854704549904,-106.29040279535579,-85.03135163068053,-101.45228012344874,-91.37623221836179,-63.39792821007461,-64.62582651440759,-64.25444452238429,-58.43151603275031,-53.206328179901966,-58.816033307232956,-30.943483643612506,-29.819917682792376,-31.58393463920922,-2190.479620573901,-19.733136902806564
BWS-0.02-0.0032323232323232323.csv,-98.55622638563153,-113.59543913299443,-122.00806327121398,-235.48747311856957,-277.36774647227577,-298.4552517804541,-94.41537437989201,-106.22976959766551,-104.87231834714929,-85.0443435831807,-102.08162639274093,-91.80742474710497,-63.55020062965982,-64.15989351878892,-63.72756994507683,-58.53230737158171,-52.44460190603862,-58.61072626073185,-30.87766251429285,-29.477171583137377,-31.06519048858184,-2182.366381426763,-11.619897755668717
BWS-0.02-0.005151515151515152.csv,-98.8673967893567,-114.11645737665395,-122.60374785277806,-235.91436104114533,-277.00919368799947,-298.62854571215456,-94.42681036150366,-106.67258398893458,-105.54578921122447,-85.06027032556968,-101.95505914695025,-91.75780614765544,-63.52379908698198,-64.35324587255549,-63.8905420458805,-58.48464126517816,-52.76614115783665,-58.60094766461776,-30.887787478241354,-29.624757504625585,-31.289227045856116,-2185.9791107636997,-15.232627092605526
BWS-0.02-0.007676767676767677.csv,-99.14925817553703,-114.4783298355519,-123.14900306580596,-236.38076234338382,-277.031266865326,-298.76005061384325,-94.44025817504821,-106.95705566965003,-106.08428309232616,-85.03521961169277,-101.67704601128469,-91.57695347060236,-63.50500501707325,-64.54541061681564,-64.11781639043537,-58.44339894816428,-53.060491963529806,-58.732436584952325,-30.91420552798529,-29.76268561230917,-31.48225785200699,-2189.2831954433245,-18.53671177223032
BWS-0.02-0.007171717171717172.csv,-99.05102011668217,-114.58755325297557,-123.03632967973785,-236.22866712359104,-276.96082099387326,-298.64533347596165,-94.4660412065789,-106.90865514070852,-105.99338102157144,-85.03255575788319,-101.7305574789266,-91.63432409885306,-63.47986003762269,-64.50188394354542,-64.06823713057153,-58.5397826049282,-53.038466114916844,-58.682015422261316,-30.882797246527808,-29.73669431262571,-31.46936129685498,-2188.674337457198,-17.927853786103697
BWS-0.02-0.0008080808080808081.csv,-97.62160409971688,-111.25236955445473,-120.28526243308586,-233.96087655954628,-278.12267740289144,-298.85752262661373,-94.50537041277175,-104.73363349681048,-103.03438521443326,-85.05659997058592,-102.0810085923359,-91.82577095512515,-63.573950613076725,-63.986469516687436,-63.69351196038325,-58.5994950991136,-52.19369412779343,-58.74804901729505,-30.855229580277516,-29.36358343934507,-30.798103785163153,-2173.149168457506,-2.40268478641201
BWS-0.02-0.0016161616161616162.csv,-98.05699700933408,-112.42963724227666,-121.09665701128986,-234.6625839063739,-277.5711869339296,-298.4780754991568,-94.44112207638955,-105.60348839662852,-103.87197665099359,-85.06147649216395,-102.08891848015918,-91.82704057788973,-63.56655601669402,-64.02950977239881,-63.682260504888866,-58.59704095656414,-52.23829472704251,-58.680357997615346,-30.866002576955314,-29.376784583356745,-30.860419482123163,-2177.0863868942247,-6.339903223130477
BWS-0.02-0.004646464646464647.csv,-98.79938911538943,-113.98632402279284,-122.47056264975095,-235.72578301414276,-277.057107397261,-298.5281394986922,-94.42569564668221,-106.61253795396665,-105.4845675429249,-85.03982241702577,-102.01561292348342,-91.77618185366273,-63.51171235452561,-64.29391878362449,-63.86298192867595,-58.49131191786644,-52.66908786036269,-58.603615934981406,-30.89303615850323,-29.557647341913533,-31.21246052946733,-2185.0174968456954,-14.271013174601194
BWS-0.02-0.008787878787878787.csv,-99.21593216085138,-114.73727122733989,-123.23700544433193,-236.42537039533929,-276.9309103845462,-298.68734747056465,-94.47011900839432,-107.17981311540441,-106.23563491952505,-85.00680014306761,-101.52119233440061,-91.48411321148593,-63.44366288065522,-64.61074626685205,-64.23604973355359,-58.47562356962473,-53.204639369211435,-58.810025249645435,-30.925143873329542,-29.80117596656351,-31.548370743538058,-2190.1869474682253,-19.440463797131088
BWS-0.02-0.00909090909090909.csv,-99.24082697436727,-114.79153549856846,-123.35961761533014,-236.42272279927715,-276.84773937819324,-298.8213839272665,-94.42257765612864,-107.26025060668884,-106.30881137279755,-85.02943499696876,-101.44460408237492,-91.44571016584152,-63.43598597589167,-64.66122510039307,-64.26343311649293,-58.3876241908557,-53.23787976909698,-58.79283167381034,-30.94145858512718,-29.821832673950574,-31.587920405992342,-2190.5254065654144,-19.778922894320203
BWS-0.02-0.00808080808080808.csv,-99.21012678013422,-114.62597813837941,-123.25869288670307,-236.31107233132283,-276.9267331628781,-298.6727584435007,-94.44427204994265,-107.12508992538638,-106.15081056013541,-85.0482528313874,-101.66757946287147,-91.55974960196542,-63.46623270115842,-64.58008936876926,-64.20144044839041,-58.50217993403904,-53.11674470211277,-58.75593586869618,-30.925843219186486,-29.771415881816317,-31.518964279152872,-2189.839962577929,-19.09347890683466
BWS-0.02-0.0023232323232323234.csv,-98.32805156658885,-112.97285508931549,-121.59997855517625,-235.15290570720515,-277.3737658442901,-298.4878981473348,-94.44373617333709,-105.83394816892252,-104.3753705004589,-85.05841417197412,-102.082764870682,-91.82286803940006,-63.558304288908246,-64.10357404267778,-63.700016371858155,-58.55133669261501,-52.32240633853948,-58.591145158327244,-30.836848838812656,-29.428663575608198,-30.93152377949119,-2179.5563759215233,-8.80989225042913
BWS-0.02-0.006464646464646465.csv,-99.05625537528509,-114.4481064934217,-122.94319574404146,-236.09367288649824,-277.1093144392841,-298.73568336888684,-94.4038840308207,-106.90612146331672,-105.85955956774438,-85.05666966991573,-101.86167782236726,-91.66516041543228,-63.49338462392074,-64.43644975492136,-64.01842860964321,-58.46839919138285,-52.955958179487894,-58.60220027333823,-30.922963270409547,-29.697906084492065,-31.376471718416127,-2188.1114629830267,-17.36497931193253
BWS-0.02-0.006767676767676768.csv,-99.11686751532463,-114.2681001900323,-122.89956279922087,-236.19197027655363,-276.9778992150589,-298.766552362155,-94.42477565601298,-107.02892817032588,-105.90682556249652,-85.0428576915189,-101.85496761482588,-91.66533950524698,-63.430715649536324,-64.42578297139255,-64.0024484065046,-58.48451494258379,-52.98998044490159,-58.657259683643744,-30.930940042168977,-29.6953814666309,-31.430626003764267,-2188.192296169899,-17.44581249880457
BWS-0.02-0.00030303030303030303.csv,-97.18349701144474,-109.77849858965504,-120.01607593442402,-233.18921750283258,-279.1976746904209,-300.07816775893247,-94.39141890001903,-103.72228253941095,-102.39577715328605,-85.05923841737636,-102.08444495063415,-91.82539742605243,-63.6011242249074,-63.974620403820026,-63.71656595242293,-58.579027856742776,-52.1935349743451,-58.75508464471113,-30.859241711547046,-29.35370639942211,-30.791886628686598,-2170.746483671094,0.0
BWS-0.02-0.0034343434343434343.csv,-98.63802064307332,-113.55204776052412,-122.14756718966588,-235.50701400418794,-277.2289816263125,-298.49820157565466,-94.39241959988364,-106.22957295400867,-105.0243088701566,-85.06648201130754,-102.05332266895212,-91.80881233345441,-63.520894415739896,-64.21590574590766,-63.74515205326038,-58.534695053212275,-52.48988898927072,-58.60838456275373,-30.865595957322626,-29.51233000886201,-31.095281222461246,-2182.734879245972,-11.988395574877813
BWS-0.02-0.00404040404040404.csv,-98.68986341035549,-113.74893361219549,-122.27858053895591,-235.7419979642551,-277.09752480147995,-298.5638238239413,-94.48710190338602,-106.41763629657743,-105.15153347549708,-85.05887063432125,-102.03362144143775,-91.80460906947138,-63.53825090963713,-64.23524344384437,-63.80669539492472,-58.58515734760052,-52.6006734800255,-58.57141415129859,-30.872660381429665,-29.528076690013165,-31.148220933967234,-2183.960489704615,-13.214006033520945
