,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,sum,norm
BWS-0.02-59-0.0010416666666666667.csv,-97.96747264252299,-111.80269384033136,-120.61837613444528,-234.34233512004042,-277.78480260965,-298.54063133095923,-94.47174878304841,-104.96017168025327,-103.17919686414118,-85.08298660368226,-102.24026250271851,-91.83642486140323,-63.703635811834,-64.03675696836021,-63.62453747014107,-58.57978950446722,-52.224908083637395,-58.72022443000339,-30.847095649789285,-29.356630797020607,-30.797501120720433,-2174.71818280917,1.0019229924084767
BWS-0.02-42-0.0018750000000000001.csv,-97.83076652488722,-112.68669715914008,-120.99846318160552,-234.2681556319291,-277.8949976121355,-298.62834133369495,-94.45191359212848,-105.91389084595173,-104.21228999629795,-85.08973115701684,-102.22745717051652,-91.82905128134351,-63.66007449003339,-64.15586769454949,-63.64609580956149,-58.598668467707874,-52.33245018480406,-58.608152313011246,-30.865718177853662,-29.40402350076617,-30.89728888189726,-2178.2000950068314,1.0035271579118332
BWS-0.02-52-0.001979166666666667.csv,-98.25891986993402,-112.87897634395685,-121.27553943807399,-234.8034072193728,-277.4528261997242,-298.45566821937723,-94.46747091828216,-105.75156154735565,-104.25197490405988,-85.08511154312829,-102.24176554839907,-91.84110499857294,-63.64904816844036,-64.0975297064391,-63.62709869200947,-58.561556977546594,-52.33217751069165,-58.641840066878856,-30.84694623766406,-29.391577163169494,-30.931418197178452,-2178.8435194702556,1.0038235925344334
BWS-0.02-60-0.0016666666666666668.csv,-98.30948894508964,-112.46285530669576,-121.21495876698607,-234.9096262303375,-277.5043184065993,-298.39990426232947,-94.44714560132661,-105.43055754534683,-103.82503461880655,-85.08432459543887,-102.23599398950597,-91.83621926611825,-63.704559812041104,-64.0490666798601,-63.64105315158757,-58.58003346779774,-52.2825812827935,-58.6590627937029,-30.854766212842463,-29.361282477753,-30.855311935888757,-2177.6481453488477,1.0032728670076796
BWS-0.02-52-0.0022916666666666667.csv,-98.35480108428864,-113.05332958226788,-121.5714990694339,-234.93858386295938,-277.4007273028823,-298.33756449647086,-94.40409791484524,-105.98793281785304,-104.343456106137,-85.08412372491777,-102.22514277883961,-91.83466322156086,-63.682790888560575,-64.13877280691382,-63.667924598868,-58.5535878634243,-52.356107569252366,-58.59294201077559,-30.856099836429614,-29.431281830837232,-30.939341461965917,-2179.7547708294837,1.004243418742671
BWS-0.02-45-0.0005208333333333333.csv,-97.25810640167533,-110.83594609561793,-119.96910675488802,-233.21941051548347,-278.9679794623153,-299.691743492084,-94.52640115027924,-104.64350215254214,-102.76034030892171,-85.0826008896579,-102.23670590785098,-91.82439576902769,-63.68343707258831,-64.03366535527535,-63.648347768412926,-58.57700273537351,-52.215213624696005,-58.72437046001316,-30.855238074984683,-29.348204676529335,-30.791795588839395,-2172.8935142570567,1.001082342162234
BWS-0.02-57-0.00010416666666666667.csv,-97.2858493132282,-108.82279466346914,-121.14328145638146,-232.579184741295,-280.56496109699873,-302.3802135287118,-94.45651396422645,-103.08238839376641,-102.32382832572662,-85.08335274791038,-102.24015925518543,-91.83575216135532,-63.710053326567504,-64.01676643752265,-63.64362965675933,-58.56551627669007,-52.21532692188793,-58.75250144737563,-30.84213856094923,-29.33654319504455,-30.77606684496441,-2173.656822316016,1.0014340088290268
BWS-0.02-39-0.0023958333333333336.csv,-97.8670505707875,-113.08750730867872,-121.32703041980933,-234.4425426920756,-277.77995164253065,-298.5698544506028,-94.44242879433892,-106.30310902282989,-104.55590146064839,-85.0866939602249,-102.23211501830542,-91.80504295118,-63.67095652172314,-64.23638636078036,-63.63859381785615,-58.55802641380385,-52.41972452938878,-58.55059294579872,-30.837292474954616,-29.42657707475133,-30.98098542618203,-2179.8183638572514,1.004272716937343
BWS-0.02-55-0.0014583333333333334.csv,-98.09488854424137,-112.34385703123876,-120.92341993221288,-234.61971902876718,-277.46106929030884,-298.47854276907196,-94.47873143714135,-105.40988461426068,-103.7275063719078,-85.08534262042065,-102.23424264548252,-91.83328061750203,-63.6815361486156,-64.06435847474395,-63.64426982108429,-58.59677759018608,-52.247752355742165,-58.69507590494411,-30.85160127503356,-29.361000229361043,-30.850608202406736,-2176.6834649046737,1.0028284252749597
BWS-0.02-38-0.0022916666666666667.csv,-97.81446272092408,-112.94507345689892,-121.1702435585029,-234.38750921879384,-278.04792522577156,-298.60229436173813,-94.43487439972937,-106.30908344403248,-104.53788140301388,-85.08506598920567,-102.24247978256567,-91.81971482469167,-63.6336447634675,-64.21976038459837,-63.60885744060815,-58.626971725136436,-52.379831020683085,-58.55017088413597,-30.834576896399955,-29.435612083427994,-30.973571861383967,-2179.6596054457095,1.0041995747233223
BWS-0.02-43-0.0025.csv,-98.0364151402671,-113.08367489542216,-121.459840609408,-234.68700120782037,-277.67732048434334,-298.5195883086677,-94.46946451795996,-106.30682575452357,-104.60205496784938,-85.08666792988419,-102.24273785936653,-91.82604607865792,-63.64961500581804,-64.21615857247669,-63.66765473985035,-58.52634080070732,-52.387173173892656,-58.56619371145886,-30.8461381168435,-29.44159408978462,-30.98546392046397,-2180.283969885467,1.0044872281272348
BWS-0.02-44-0.00010416666666666667.csv,-96.87316044885848,-109.13710215720555,-120.72001768037576,-232.4823883782043,-281.6117937784631,-303.6012496096701,-94.48196884657736,-103.75319128175423,-102.52255497038709,-85.0821943679706,-102.24143140862446,-91.83062449185964,-63.70438402453603,-64.02629397854872,-63.63982458127488,-58.58571667132313,-52.20616736749805,-58.7328413908864,-30.862046072740007,-29.350116298621394,-30.79026923260401,-2176.2353370379833,1.002621966517809
BWS-0.02-46-0.0008333333333333334.csv,-97.49098195894749,-111.40228262309732,-120.2509165090148,-233.5943924649658,-278.45815894280264,-299.04515085571296,-94.53442970600415,-105.01880949228874,-103.10959308575723,-85.08503833225164,-102.2361678355604,-91.82788417541236,-63.67835708720888,-64.04171721913835,-63.662111974071635,-58.56799767764001,-52.23043474150577,-58.69538052501773,-30.84507421085273,-29.35279457761044,-30.8036070376966,-2173.9312810325578,1.0015604557869562
BWS-0.02-36-0.0010416666666666667.csv,-97.2126012540973,-111.77680772955598,-120.28452108030255,-233.5264552919774,-278.8121257906502,-299.41200596946896,-94.56819532954694,-105.65047761696908,-103.68862371026717,-85.08946659902387,-102.23192199891373,-91.817303541225,-63.66511236730738,-64.1312122848998,-63.64768798166867,-58.5757769280335,-52.23158546718283,-58.65072762123116,-30.85453108212232,-29.374954154658695,-30.871203351862917,-2176.073297150965,1.0025473124822772
BWS-0.02-49-0.0014583333333333334.csv,-97.87804347319168,-112.39031482276415,-120.92396809392174,-234.3350504178157,-277.9651566764327,-298.5672321823132,-94.49254835525208,-105.53219797000907,-103.76428384653528,-85.0831338928092,-102.23579316990451,-91.8280969386386,-63.665702798855435,-64.09139790263433,-63.639967986545244,-58.57721798149554,-52.26073765350145,-58.6725884023979,-30.829499971743527,-29.390104750323818,-30.869529232048166,-2176.992566519133,1.0029708326990414
BWS-0.02-59-0.0008333333333333334.csv,-97.89193274159402,-111.31950913253999,-120.41173707887337,-234.18703870130258,-277.9943795451747,-298.61388355488225,-94.42412476582933,-104.57829816883996,-102.85620515919881,-85.08363470067393,-102.24054594827629,-91.83605995593268,-63.70404029895377,-64.02655147655288,-63.64451737472462,-58.55700853010427,-52.2218460642392,-58.73471480428859,-30.84472091070674,-29.344562305927845,-30.800726767494822,-2173.31603798611,1.001277004736136
BWS-0.02-42-0.0017708333333333335.csv,-97.80188768632631,-112.6043058706311,-120.96685887825329,-234.21331720179225,-278.0449102369992,-298.7863310522635,-94.45766220720876,-106.01451934558769,-104.12819044819689,-85.08700232512284,-102.2281587223601,-91.82598759243608,-63.66877872278957,-64.13857157394699,-63.62274862118018,-58.531781252831095,-52.29764573991062,-58.64010857431176,-30.848121665972165,-29.393117935632247,-30.899859169796045,-2178.199864823548,1.0035270518631847
