1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
449,438,436,707,702,676,978,972,964,3303,3664,11952,337,511,824,424,1541,9364,518,849,8184,623,783,8034
530,513,562,853,835,778,1174,1126,1162,3609,3328,10894,391,643,966,426,1399,9180,591,724,7203,748,610,6595
648,709,654,965,1018,979,1353,1387,1401,3870,3162,9812,432,746,1196,465,1365,9090,739,634,6398,961,547,5448
854,861,800,1179,1159,1140,1597,1678,1543,4319,2974,8830,554,912,1475,531,1170,8841,858,531,5280,1151,503,4659
1055,1031,1051,1578,1510,1501,1978,1837,1919,4696,2810,7991,591,1093,1760,531,1071,8412,1027,474,4573,1449,457,3783
1305,1314,1297,1790,1799,1756,2247,2251,2315,5247,2785,7171,785,1318,2127,594,957,8049,1237,432,3831,1663,387,3083
1632,1643,1587,2163,2218,2144,2720,2745,2726,5782,2733,6578,984,1466,2553,686,836,7471,1490,412,3215,2107,387,2547
2117,2064,2019,2627,2683,2668,3095,3275,3192,6398,2700,5861,1235,1791,3027,819,733,6962,1805,361,2665,2517,403,2052
2487,2608,2581,3203,3276,3328,3838,3927,3936,7225,2709,5298,1489,2212,3671,959,678,6371,2211,347,2223,3108,391,1760
3251,3254,3188,3975,4033,3901,4616,4710,4604,7909,2917,4711,1850,2420,4114,1208,613,5724,2736,405,1867,3882,452,1397
3937,3961,3999,4793,4756,4799,5441,5361,5462,8725,2971,4378,2327,3045,5013,1500,584,5001,3186,403,1539,4638,481,1110
4781,4834,4943,5793,5797,5817,6407,6582,6529,9895,3246,3980,2957,3475,5920,1854,520,4487,4036,478,1332,5577,500,943
5983,6069,6005,6878,6896,6876,7596,7706,7770,10754,3421,3559,3719,3979,6889,2554,551,3740,4865,504,1120,6760,625,783
7286,7249,7093,8245,8148,8198,8994,9184,9005,11911,3660,3438,4678,4799,7748,3189,559,3261,6162,609,901,8007,725,635
8714,8564,8735,9554,9886,9653,10598,10373,10425,13086,3884,3275,5937,5619,8849,4274,677,2596,7357,709,789,9548,950,588
10427,10371,10444,11369,11379,11241,12101,12099,12018,14471,4437,3009,7377,6578,9936,5372,772,2283,8739,858,647,11346,1147,483
12315,12199,12360,13069,13209,13140,13839,13650,13709,15640,4775,2849,8876,7839,11142,7100,963,1912,10710,1154,573,13156,1388,409
14493,14452,14493,15118,15422,15427,15892,15743,15816,17229,5204,2837,11251,9210,12560,9351,1216,1575,12939,1286,509,15012,1671,421
16790,16852,16786,17500,17578,17343,17638,17967,17768,18384,5874,2848,13515,10933,13825,11772,1609,1370,15369,1715,487,17247,2124,388
19161,19369,19432,19889,20006,19881,20211,19992,20209,19751,6627,2773,16515,12671,15492,14795,2201,1141,17823,2099,420,19805,2576,348
22097,22041,22279,22484,22446,22398,22249,22223,22312,21366,7130,2741,19723,14781,16894,18268,2987,979,20856,2761,448,22254,3125,407
24852,24931,24827,24553,24628,25024,24637,24378,24764,22399,7871,2970,23525,17290,18552,22047,3827,1000,24432,3432,449,24877,3836,430
27470,27935,27894,27539,27081,27147,27251,26946,26849,24055,8715,2934,27086,19965,20218,26328,5194,1003,27615,4250,525,27344,4687,488
30489,30742,30669,30074,29840,29835,29384,28617,28802,25008,9890,3119,31181,23172,22260,31196,6639,1080,30662,5357,565,29847,5588,532
33426,33365,33347,32451,32003,32200,31258,31326,31319,26375,11028,3279,35141,26420,24114,35985,8729,1256,33571,6757,620,32559,6677,619
35912,35855,35992,34492,34842,34573,33375,33110,33484,27197,11952,3630,39398,29633,26191,40677,11252,1530,37141,8229,798,35096,8009,765
38293,38205,38051,36581,36389,36522,35241,34707,35047,28344,13368,3956,42541,33038,28019,44592,13966,1963,39983,10033,979,36837,9373,930
39719,39993,40119,37894,37999,38166,36462,36493,36190,29175,14311,4247,45605,36484,30100,48434,17427,2514,42666,12104,1226,38752,11236,1190
41525,41439,41567,39530,39386,38936,37572,37526,37918,29617,15901,4801,48213,39421,32254,52342,21197,3207,44422,14600,1553,39484,13165,1395
42562,42379,42672,40324,40210,40276,38679,38583,37967,30034,17165,5358,49923,42330,34297,54341,25347,4371,45699,17093,1970,40800,15017,1686
42976,43108,43058,40458,40833,40767,38854,38754,38899,30136,18406,5879,50792,44621,36116,55270,30178,5506,46560,20011,2438,40861,17177,2097
