1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
10379,10333,10431,11258,11250,11204,11897,11823,11920,14238,4398,2971,6029,4917,9917,5269,863,2875,7626,800,879,11327,1151,486
12252,12106,12333,12931,13037,13067,13668,13129,13587,15662,4765,2873,7700,5807,10378,6933,1006,2424,9279,967,743,13174,1390,410
14464,14333,14445,14921,15147,15321,15533,15365,15587,17092,5175,2862,9767,6700,11518,9038,1343,2028,11302,1158,685,15016,1664,418
16696,16746,16721,17458,17459,17257,17570,17473,17609,18340,5812,2836,12270,8180,12211,11593,1732,1694,13926,1664,580,17217,2121,391
19095,19233,19395,19695,19709,19727,19980,19709,19884,19691,6537,2829,15092,9316,13105,14564,2293,1480,16934,1996,534,19818,2576,347
22048,21934,22159,22448,22144,22260,22244,21695,21993,21402,7123,2790,18572,11056,13768,18228,3211,1218,19683,2593,547,22250,3131,406
24853,24767,24769,24541,24404,24635,24588,23988,24213,22430,7835,2940,22454,13154,14795,21954,4151,1253,23234,3327,512,24864,3837,433
27404,27791,27734,27520,26763,26974,27139,26476,26365,24111,8738,2951,26593,15527,15692,26333,5486,1187,27032,4415,577,27331,4682,485
30581,30598,30494,30088,29707,29576,29519,28283,28222,25073,9855,3135,31279,18787,16914,31135,7280,1271,31123,5443,639,29888,5565,533
33415,33325,33232,32545,31804,31891,31357,30880,30863,26537,11114,3326,35945,21480,18261,36176,9282,1477,35045,6974,727,32520,6706,619
35935,35804,35810,34666,34631,34236,33780,32627,32780,27492,12077,3607,40238,25348,19823,40500,12135,1827,38452,8789,870,35144,8001,762
38395,38084,37869,36744,36225,36276,35568,34715,34612,28624,13363,4003,44377,28983,21699,45128,14956,2357,42111,10871,1145,36798,9384,928
39915,39980,40018,38267,37953,37854,36948,36251,35653,29381,14481,4288,48003,32868,23270,48826,18711,2846,44582,13335,1438,38791,11236,1191
41581,41290,41418,39724,39248,38599,38030,37673,37338,29822,16038,4892,50952,36662,25343,52922,22634,3849,47550,16047,1863,39496,13155,1402
42722,42535,42522,40635,40354,40143,39225,38433,37675,30322,17189,5364,52859,40964,27946,54474,26952,5040,49306,19221,2329,40814,15027,1684
43115,43163,43035,40781,40973,40405,39188,39212,38282,30390,18698,5917,54452,44059,29951,55744,31673,6444,49762,22571,3052,40869,17185,2096
